source_id	split	sha256	original_url	fallback_urls
openimages-cvdf-v5-boxable:a2ff15f29331afcb	train	d4fa170ea57554413b35aaa86adb9ab384a578d8cfec147bb234c3c8a72835a8	https://open-images-dataset.s3.amazonaws.com/train/a2ff15f29331afcb.jpg	
smithsonian-open-access:ld1-1643381040022-1643381048274-1	train	1b4e0a3ebd5870f434392b082c9092c90e940da0cc01ec817ae66770adb4a65c	https://ids.si.edu/ids/download?id=SAAM-1909.7.35_1.jpg	
openimages-cvdf-v5-boxable:054c1918c64ccaa7	train	90d5ec7b2b2b3e295e783315d027d5e30d8b4ac1aeeeca0fe7e58eb4c1dd062b	https://open-images-dataset.s3.amazonaws.com/train/054c1918c64ccaa7.jpg	
openimages-cvdf-v5-boxable:fff96619b5512f79	train	3dfdb5e07e1871581d0c0ab5c15e456003838a6e8aa3d1c00a9114b5191531d5	https://open-images-dataset.s3.amazonaws.com/train/fff96619b5512f79.jpg	
openimages-cvdf-v5-boxable:411635b1cab69d58	train	f8d248e05cf1a761347557d76984240491f952ff105b91845e51e1f49f862334	https://open-images-dataset.s3.amazonaws.com/train/411635b1cab69d58.jpg	
openimages-cvdf-v5-boxable:bfca3591cd9684e5	train	86ef7f4464dbf6c87a489c6cc19db1a614fc41c3f18c0f84dfe2fac71a4f41e5	https://open-images-dataset.s3.amazonaws.com/train/bfca3591cd9684e5.jpg	
wikimedia-commons:130729065	train	7e493dbf3e9927ab4453931694f13b9e06e7fe6a5815e383de5fe36291ef3235	https://upload.wikimedia.org/wikipedia/commons/1/1b/%22Farewell%2C_false_one%2C_here_I_die.%22_%22Take_this_and_live_to_dye.%22_All_your_lives%2C_dye_only_with_the_%22Diamond_package_dyes.%22_They_are_always_true_to_their_colors._-front-_%289786760485%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:9fff15f41bf002f9	train	fa1f32fabe2f434377d6dbb3ad6ab4a0c09e35736b43ebe22d81e616b4c2487f	https://open-images-dataset.s3.amazonaws.com/train/9fff15f41bf002f9.jpg	
openimages-cvdf-v5-boxable:1e7df90de8f339b4	train	23d2e3af04f1d6e610fcfff6b891158f2192f742c57a79355a238162491bcfe2	https://open-images-dataset.s3.amazonaws.com/train/1e7df90de8f339b4.jpg	
openimages-cvdf-v5-boxable:f8b15250015797dc	train	f86e8837632c794380ac4c80a5e8965326582cf4e01d20082e9277f2bf6d73ab	https://open-images-dataset.s3.amazonaws.com/train/f8b15250015797dc.jpg	
openimages-cvdf-v5-boxable:95e32a92d91a3c79	train	09d10cccb7ef3fcbdf67b06057bdd8703dc0fe01228201714a3f50dd4c75373f	https://open-images-dataset.s3.amazonaws.com/train/95e32a92d91a3c79.jpg	
smithsonian-open-access:ld1-1643390182193-1643390184292-0	train	0128d35675babf76dc8f990e43ea6d9ec18cbffe4791b799a5853ad3602f2514	https://ids.si.edu/ids/download?id=FS-5808_11.jpg	
openimages-cvdf-v5-boxable:8fcd6548e970812e	train	93f92fe9b49f3105ee8d9491891c04218a2018d240ecc29c829744e7b1292def	https://open-images-dataset.s3.amazonaws.com/train/8fcd6548e970812e.jpg	
openimages-cvdf-v5-boxable:4a7ac30167532d58	train	e58bd1e87f3ddc5ad2f0a91ec874e2c4c689383723e503729c3c828d59fe4369	https://open-images-dataset.s3.amazonaws.com/train/4a7ac30167532d58.jpg	
openimages-cvdf-v5-boxable:0a0b0ce0376d31ed	train	7969ed482605f1b3cf6ac825687d3e51083c3ec95b91d856daa4cebcde0380ab	https://open-images-dataset.s3.amazonaws.com/train/0a0b0ce0376d31ed.jpg	
wikimedia-commons:107723979	train	c9d227a36349c7af8492ce8ca55357e4e3e4f752211bb336dfd6e56b2f0dec6e	https://upload.wikimedia.org/wikipedia/commons/6/60/%22_Poznaj_svoju_minulos%C5%A5_a_nezab%C3%BAdaj_-_%C5%A0tef%C3%A1nik_%C5%BEije_v_n%C3%A1rode%22_%2838009364232%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:d996281660953375	train	e62b03a3ca3f48f7e59c7a9b8d6d2590c7e675377c81a6404d21cb6fe4f24be0	https://open-images-dataset.s3.amazonaws.com/train/d996281660953375.jpg	
openimages-cvdf-v5-boxable:3f1b32cedd12ee28	train	6cb2f930929ab241daa0c7c3e4f57cb5b0315d50f0129412cbe6d32616d27478	https://open-images-dataset.s3.amazonaws.com/train/3f1b32cedd12ee28.jpg	
openimages-cvdf-v5-boxable:a3a4ec464e067e7c	train	04a51e7ad9217c55615bb43fee3e5647374985c70b3ee46987b54b85cac5d87c	https://open-images-dataset.s3.amazonaws.com/train/a3a4ec464e067e7c.jpg	
openimages-cvdf-v5-boxable:6c960d3d8421657d	train	f08e77235a86ba7998ba33b99116108f809d2719269c10b91713bf0eae13fc53	https://open-images-dataset.s3.amazonaws.com/train/6c960d3d8421657d.jpg	
openimages-cvdf-v5-boxable:c75f9e1f6c9b1ea1	train	3bf52643b15710e19a8bfa64cdf66e8a4e695fa3d965641734de1b4e619c6672	https://open-images-dataset.s3.amazonaws.com/train/c75f9e1f6c9b1ea1.jpg	
openimages-cvdf-v5-boxable:a843ebdf8c0904b5	train	88d219a708ec40c1fc01b0f8e4d1ecdd43dcb3a67e0094acaf45f52c9612a55c	https://open-images-dataset.s3.amazonaws.com/train/a843ebdf8c0904b5.jpg	
wikimedia-commons:105515171	train	bd7eb8bf8e14f408a5671897f6bb95467bc6bf3df43eadc958b1e7c21d23879b	https://upload.wikimedia.org/wikipedia/commons/4/42/%22Doe_het_Zelf%22_winkel_interieur_verdieping_tijdens_restauratie%2C_hoek_Magdalenenstraat_Tussen_ongevee_-_RAA-DMGA-03470_-_RAA_Elsinga.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:52bc46c6cc261818	train	cc7e6aded1f3ac4bd82be69389f259c297befd3475b9e5ab1057f17fb169fe5a	https://open-images-dataset.s3.amazonaws.com/train/52bc46c6cc261818.jpg	
openimages-cvdf-v5-boxable:2dc1d704c436d917	train	a29ea25e51aa429054a882c7f2bf2fc42db0db014141b340c18cb7c79018ac17	https://open-images-dataset.s3.amazonaws.com/train/2dc1d704c436d917.jpg	
openimages-cvdf-v5-boxable:9bd367e79479c31e	train	1a84580510815d0dfdb5a9d4b2cdb29e812cc610a54ad30837ca3acf30f2a1ff	https://open-images-dataset.s3.amazonaws.com/train/9bd367e79479c31e.jpg	
smithsonian-open-access:ld1-1643381040022-1643381043734-0	train	e9a68f87223763905c5e89ff0989a7c3335885ffc79075bcf7bb80432e8fb1e9	https://ids.si.edu/ids/download?id=SAAM-1983.90.21_1.jpg	
openimages-cvdf-v5-boxable:c356248258363448	train	71b540ce2bd0bc6a4124342c902e53be0be1fba1895ce82bcf70ea1fab8a8e36	https://open-images-dataset.s3.amazonaws.com/train/c356248258363448.jpg	
openimages-cvdf-v5-boxable:401dea98067927d5	train	121ef62a1f8229fb2509d98e596b8e773f8c3ae1dd9af1b84c22b270981041b8	https://open-images-dataset.s3.amazonaws.com/train/401dea98067927d5.jpg	
openimages-cvdf-v5-boxable:f5e0856c1e650bd8	train	511b6f3630863793596b99a613978e1a4fb66ad634de1f3952fd2c44616641d6	https://open-images-dataset.s3.amazonaws.com/train/f5e0856c1e650bd8.jpg	
openimages-cvdf-v5-boxable:251fbe74ed4d7c49	train	f067feb9ccb66b94ff52f8eac725ec9da909d4137a14cae784e8b93fb799b5df	https://open-images-dataset.s3.amazonaws.com/train/251fbe74ed4d7c49.jpg	
wikimedia-commons:104870388	train	a7e3eda6e39d83f8d91a2d99ef1f924f8ebea4057696e7783bd5ac7f4340b9bf	https://upload.wikimedia.org/wikipedia/commons/3/31/%22C%27mon_baby%2C_do_the_loco-motion%22_%28Easter%2C_1906%29_%2816314019933%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:c53a7c4fe6c534dc	train	527bb8f2c78b3aba05b387b01ed14eb1a120854499765ace8ee66c3546158653	https://open-images-dataset.s3.amazonaws.com/train/c53a7c4fe6c534dc.jpg	
openimages-cvdf-v5-boxable:cffaf32aef5043e7	train	ab8a69829e4f38e729334401dd3cea739edb848d024b0b9acae4a5b3f820cfbd	https://open-images-dataset.s3.amazonaws.com/train/cffaf32aef5043e7.jpg	
openimages-cvdf-v5-boxable:572c4727fec769d0	train	04887d768e55e29a8c5f740bd0024cbcaa8a0bf49a34dcbe5a62ecbafd54308b	https://open-images-dataset.s3.amazonaws.com/train/572c4727fec769d0.jpg	
openimages-cvdf-v5-boxable:0ef622b05c90c527	train	75534c2908b47f5e4bbce17f456256c9b357fe3bb37013b8aed61b8068c230e9	https://open-images-dataset.s3.amazonaws.com/train/0ef622b05c90c527.jpg	
smithsonian-open-access:ld1-1643381040022-1643381044214-0	train	83d41beb4ed5bb4b348064926b9f5212312fdba12d02dada167fdee0906dfcc1	https://ids.si.edu/ids/download?id=SAAM-1976.103.17_1.jpg	
openimages-cvdf-v5-boxable:b63586936b94acbd	train	3b62cdd0755e42d18d91e73300566e0d05fd2d221644d3db33145e06eec4faa0	https://open-images-dataset.s3.amazonaws.com/train/b63586936b94acbd.jpg	
openimages-cvdf-v5-boxable:f3c5163f8025b84e	train	72557d98962da355c45921d949fc87e9ca866d8ec62141eac5cc19a957981aea	https://open-images-dataset.s3.amazonaws.com/train/f3c5163f8025b84e.jpg	
openimages-cvdf-v5-boxable:6173dcd435d47380	train	ac823849c4d1f696567146e862157f1e5f2d343dc39d4c70c05838ef55f7f4a5	https://open-images-dataset.s3.amazonaws.com/train/6173dcd435d47380.jpg	
wikimedia-commons:21956735	train	b2c7fb1bc307cea7f4155a491d46d0d871f1b93425443d5253f66738938f0e81	https://upload.wikimedia.org/wikipedia/commons/c/c9/%22%D0%A2%D1%8B%D0%B2%D0%B0%D0%BB%D0%B0%D0%BF_%D1%87%D1%83%D0%B3%D0%B0%D0%B0%D0%BB%D0%B0%D0%B6%D1%8B%D1%8B%D0%BB%D1%8B%D2%A3%D0%B0%D1%80%22._%D0%A7%D1%83%D1%80%D1%83%D0%BA_19.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:0211f591ed878342	train	0725b513eb7eb7d5e22cb8fb86e7c45fda5cbf9d7e0e441543d6e3f182048ab6	https://open-images-dataset.s3.amazonaws.com/train/0211f591ed878342.jpg	
openimages-cvdf-v5-boxable:083162cade796a98	train	c110bd5fa0c32a020d36b93cbf9171c730edd524be295c1bf0a182a2f776d2f3	https://open-images-dataset.s3.amazonaws.com/train/083162cade796a98.jpg	
openimages-cvdf-v5-boxable:87c07e58650eb13f	train	e6bcd92ab4dda9bcb913203018fca3a3f8b312a59b9e63cc06b9d944a8e0a821	https://open-images-dataset.s3.amazonaws.com/train/87c07e58650eb13f.jpg	
openimages-cvdf-v5-boxable:69a6526b29e4f049	train	26b1b300e293fd0b696b94a6679e0ca3d4fa4a5f339205d6402f106233df26ff	https://open-images-dataset.s3.amazonaws.com/train/69a6526b29e4f049.jpg	
openimages-cvdf-v5-boxable:245d38028bf43c8e	train	9dfd4493a5d0b07debc06be994e5acf0ba8dfb0d5dad93ff927fcf458f4539b3	https://open-images-dataset.s3.amazonaws.com/train/245d38028bf43c8e.jpg	
openimages-cvdf-v5-boxable:f5b09c82c21236a1	train	d3e88d540222351e9c23106bc20ddaba90123973019a611622e3a468509d123e	https://open-images-dataset.s3.amazonaws.com/train/f5b09c82c21236a1.jpg	
wikimedia-commons:87351442	train	6eeeb4515af74d250dd618cb9fbd0907ed532bed148313d1448bea344568ccf3	https://upload.wikimedia.org/wikipedia/commons/3/36/Tente_de_sans-abri_en_f%C3%A9vrier_2020%2C_Boulevard_Auriol_%C3%A0_Paris.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:9e07beccbbfb9308	train	553aaaa2043d429a9d495625eae16785b30180f832271c671eb1c2da5fb6dca5	https://open-images-dataset.s3.amazonaws.com/train/9e07beccbbfb9308.jpg	
openimages-cvdf-v5-boxable:bc75f22d841dcd60	train	a8b5ed3d208299f0d4f11358bbdd814869f4d338b8a2ad21223ebf96305d008f	https://open-images-dataset.s3.amazonaws.com/train/bc75f22d841dcd60.jpg	
openimages-cvdf-v5-boxable:a5e59db05bf4bafe	train	61cdc8d9236c9a886c0e01a5bfeb59b811e04ae959418e24ceb145cfd725ebfb	https://open-images-dataset.s3.amazonaws.com/train/a5e59db05bf4bafe.jpg	
smithsonian-open-access:ld1-1643381040022-1643381054297-0	train	35ac6597911b90140cec3c3eb8391bcc743c22fc3ab01666f3ff660a39dd512e	https://ids.si.edu/ids/download?id=SAAM-1979.46.32_1.jpg	
openimages-cvdf-v5-boxable:448a341c72fb7c6c	train	e9c12b9c31ff12539f3e9db25e30502f2af2a378e6260b6ac5d43a4c9b241c23	https://open-images-dataset.s3.amazonaws.com/train/448a341c72fb7c6c.jpg	
openimages-cvdf-v5-boxable:084f4e4f72f515b7	train	ec489c1cc3c241273b23379cdb10e42e4b32d524b0eeefdb2abd4f796cf8f078	https://open-images-dataset.s3.amazonaws.com/train/084f4e4f72f515b7.jpg	
openimages-cvdf-v5-boxable:78065fd9407bcdc0	train	c16f316dda63b5ca16b5d708dd5e85ac133f61dfee1acb6b6a0029f9da88e15b	https://open-images-dataset.s3.amazonaws.com/train/78065fd9407bcdc0.jpg	
openimages-cvdf-v5-boxable:7ff8f0b2a1c07e2f	train	f16a73ab38e1c73896e70a0914c59c00dd7acda80930c80bc168bd6b680469e0	https://open-images-dataset.s3.amazonaws.com/train/7ff8f0b2a1c07e2f.jpg	
wikimedia-commons:75401589	train	12fcbfff38ed5e9984e327bd0163976819e5fc0ea95fbe3c8dd81524ce0cdd13	https://upload.wikimedia.org/wikipedia/commons/a/a5/%22Hot%21%22_Miso-oden_%283191037280%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:0a862bc8b79dc318	train	d3dc8eca2ee6d1d71a96bb3dacbdc9cdca17807cafcb01b957d5a973950ae003	https://open-images-dataset.s3.amazonaws.com/train/0a862bc8b79dc318.jpg	
openimages-cvdf-v5-boxable:ba0343d5e818897f	train	c11ed5b4d4a5b3fe42f1174780eae663b9e78fb73da47c4a4589d9617912c98d	https://open-images-dataset.s3.amazonaws.com/train/ba0343d5e818897f.jpg	
openimages-cvdf-v5-boxable:7994012b30578043	train	7010271ff9224985a5b25237ee807c7d48e5112880343c00effc8b830fd509ae	https://open-images-dataset.s3.amazonaws.com/train/7994012b30578043.jpg	
openimages-cvdf-v5-boxable:e2c950aa8fe85dec	train	2ed1d8b699c61eb6cd8b4b25beac2708148debf9adf10f444429c3e997630699	https://open-images-dataset.s3.amazonaws.com/train/e2c950aa8fe85dec.jpg	
smithsonian-open-access:ld1-1643381040022-1643381042972-0	train	d2363309beee40480bda12ae94e2e4167a256f8d66c9b51623d1aa89ebfff097	https://ids.si.edu/ids/download?id=SAAM-1985.66.386592AAA_1.jpg	
openimages-cvdf-v5-boxable:889b5d04cb0a6c21	train	4a67a2dae5854693bf59db8d3871028cfb8a8d0721056d10f359f0a95bd9bde4	https://open-images-dataset.s3.amazonaws.com/train/889b5d04cb0a6c21.jpg	
openimages-cvdf-v5-boxable:5588334be6f18f0b	train	f12bf322e00a4342f175063994bccdeadf9255d624b076fbc5de835b12aec697	https://open-images-dataset.s3.amazonaws.com/train/5588334be6f18f0b.jpg	
openimages-cvdf-v5-boxable:1b6c3dc227bd6cb1	train	35188bac5a1357e5d14f22ccabd6662329d0ed32052f633bf173ecdaef31e59f	https://open-images-dataset.s3.amazonaws.com/train/1b6c3dc227bd6cb1.jpg	
wikimedia-commons:124348723	train	a6d1e48ba308fee673d0ea8381f2e230d8eb28d1b0d77e2781acd2557e23ca7f	https://upload.wikimedia.org/wikipedia/commons/9/97/%22Equal_Justice_Under_Law%22_%2826659246687%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:3798db018262099e	train	34041e1b903a41893a3766d2630d7d0b1fd18b05c89a9b0c3cf7a4cf3c4fe8bb	https://open-images-dataset.s3.amazonaws.com/train/3798db018262099e.jpg	
openimages-cvdf-v5-boxable:dd4cfe876ebafd42	train	a1907c803de479b903999641ffb69ab2fa81771ca65669e72162366234eda13a	https://open-images-dataset.s3.amazonaws.com/train/dd4cfe876ebafd42.jpg	
openimages-cvdf-v5-boxable:2f302c7c39971a05	train	b290b87f630bed62ef2b6811a1e68e4fc8519f398a94f7ed585b78ef76796da5	https://open-images-dataset.s3.amazonaws.com/train/2f302c7c39971a05.jpg	
openimages-cvdf-v5-boxable:b6c415377aa19cab	train	f28b1d70abd6383518fbae57ba44bed94d02ad3f44d62a072065b8589f1de512	https://open-images-dataset.s3.amazonaws.com/train/b6c415377aa19cab.jpg	
openimages-cvdf-v5-boxable:edd32b562a008171	train	d06ed8d2626674f4cca2c022762f7ba52326c1436925d8d53319660a42e0097a	https://open-images-dataset.s3.amazonaws.com/train/edd32b562a008171.jpg	
openimages-cvdf-v5-boxable:e20c6ceeb49c85e4	train	2a7b7ba4fdcf99735a422e842a62dcdf6029e9bb2b785afefe259fe7671636e9	https://open-images-dataset.s3.amazonaws.com/train/e20c6ceeb49c85e4.jpg	
wikimedia-commons:64948564	train	28c9a8bc987314cb1f7315c85a585f49a9e44870325fe02a6ba140991d12b04e	https://upload.wikimedia.org/wikipedia/commons/4/4c/Fragment_d%27hydrie_apulienne_%E2%80%93_MSR_%E2%80%93_Rituels_Grecs_%E2%80%93_inv_HC_284.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:11938f651bc2747e	train	1b02ab8cb5460ba07f2957ed89837a7429d0e5fe7b5a4d98731471250f114b8b	https://open-images-dataset.s3.amazonaws.com/train/11938f651bc2747e.jpg	
openimages-cvdf-v5-boxable:d5b62f4c2ac2e5e7	train	2ce920f1ae3368424f1b2ae7af79459925234410dc35c3f8f7b8f6f1bef3ffc7	https://open-images-dataset.s3.amazonaws.com/train/d5b62f4c2ac2e5e7.jpg	
openimages-cvdf-v5-boxable:e6663a532d76d4ea	train	49540505ead71dadbec22748da511cf5388fb248a571eac0a91c793f00181485	https://open-images-dataset.s3.amazonaws.com/train/e6663a532d76d4ea.jpg	
smithsonian-open-access:ld1-1643406126934-1643406142328-1	train	71b0b25a5321a49eb3bc43a686bee181daad6a19309ff7361f0d96c96c201e67	https://ids.si.edu/ids/download?id=NMNH-Tucson368-1_1pt25x_ppl.jpg	
openimages-cvdf-v5-boxable:1b883018717b2051	train	e1d0a8ea8b1af62e8000ad689eb9e7f0da985dab33a0104a2ef1c67de38edc3f	https://open-images-dataset.s3.amazonaws.com/train/1b883018717b2051.jpg	
openimages-cvdf-v5-boxable:b04d5d947a58acf3	train	af13f0197e402c43a81f33d990cd2b68fd8703c093f0abe899b80f2c144553dd	https://open-images-dataset.s3.amazonaws.com/train/b04d5d947a58acf3.jpg	
openimages-cvdf-v5-boxable:001a08b51f3d79bb	train	c63c29698895f4395928c51949ac6be7576831bfed3ef3ac54b336d04c5238c1	https://open-images-dataset.s3.amazonaws.com/train/001a08b51f3d79bb.jpg	
openimages-cvdf-v5-boxable:698c99e39e901fbd	train	59d204775f9bba88cc68add01383ed151b9611b98a857fbdc7ea7dd57e41ff44	https://open-images-dataset.s3.amazonaws.com/train/698c99e39e901fbd.jpg	
wikimedia-commons:146321451	train	ddb9f8f63ce5ce196d077b2622d7b7e861f736e7ee062872c5e7b2470dc009c3	https://upload.wikimedia.org/wikipedia/commons/2/24/Khongoryn_Els_14.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:3d0990aa556db527	train	e16c0287783d96eea7fc8a24702d37bd414039d17fcb864804121502094180d1	https://open-images-dataset.s3.amazonaws.com/train/3d0990aa556db527.jpg	
openimages-cvdf-v5-boxable:986932b50ced62e8	train	9b6905a85a3e67c05414ec6fb6038fc0ab5e4e37d5775c53ff426d6017c582e2	https://open-images-dataset.s3.amazonaws.com/train/986932b50ced62e8.jpg	
openimages-cvdf-v5-boxable:c1babee9dc458c0f	train	cee08046cee62b5c97dcc88408f3b6eaa40b919dbec19ef01057ae7b93fb5c50	https://open-images-dataset.s3.amazonaws.com/train/c1babee9dc458c0f.jpg	
openimages-cvdf-v5-boxable:01ce63930a4e225a	train	35913a8cdb12b4db3ed13fbc1fa0296a18387b8afb21390438db935ae1ddce73	https://open-images-dataset.s3.amazonaws.com/train/01ce63930a4e225a.jpg	
smithsonian-open-access:ld1-1643390182193-1643390184682-0	train	68db3a0a9983b73d9205bfbcf027764384dda40f21bbd2b67b19484c06f4a43d	https://ids.si.edu/ids/download?id=FS-6696_01.jpg	
openimages-cvdf-v5-boxable:1035627bcba3c8b5	train	63a51db40612bab59935f87b7137a5134bfe84f2b0a5f1aa3569c3c27dc18b3e	https://open-images-dataset.s3.amazonaws.com/train/1035627bcba3c8b5.jpg	
openimages-cvdf-v5-boxable:c0bbd3b8aa086507	train	b4f453de9d8d0ab63b9bfbfa9b1800c7ffd9ed40888f9b70ebdd3b7c5fed9deb	https://open-images-dataset.s3.amazonaws.com/train/c0bbd3b8aa086507.jpg	
openimages-cvdf-v5-boxable:dafb9268177e9e60	train	98cb3020079822f87780995a7899d44ab36e6e78f9f9ba06451b5531a8f90bea	https://open-images-dataset.s3.amazonaws.com/train/dafb9268177e9e60.jpg	
wikimedia-commons:55274609	train	09bcbbde8ae4f383f3ce9dbc07d556a0c44917ca151f7fd111b57bc1c3f0717d	https://upload.wikimedia.org/wikipedia/commons/e/e8/%22Bjark%C3%B8y%22_etter_tysk_bombardement_-_002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:5033cde5e551aa39	train	821fc07c66129c72430b9d830d41261b3a76288508df6f1fb84d112f84a4695e	https://open-images-dataset.s3.amazonaws.com/train/5033cde5e551aa39.jpg	
openimages-cvdf-v5-boxable:32c780421a1cfbbc	train	539c91e82e5f19b94c715636ef1e2f00868387e7d3a499357a517575d2d2ad44	https://open-images-dataset.s3.amazonaws.com/train/32c780421a1cfbbc.jpg	
openimages-cvdf-v5-boxable:9e3c0009fc8cdb11	train	f77ced107a6a28c5b394d4b8ad690e7b8fc5ad8455d5a812470f1ca115d44c05	https://open-images-dataset.s3.amazonaws.com/train/9e3c0009fc8cdb11.jpg	
openimages-cvdf-v5-boxable:3cdf9772aebbc08f	train	6a37f7f2a2722e991fafce45c05e5a2fa8aa75c7f3e07c851f2a7592d65d87bd	https://open-images-dataset.s3.amazonaws.com/train/3cdf9772aebbc08f.jpg	
openimages-cvdf-v5-boxable:0bf5b23c9de52b50	train	be28887d95ba3c52654a79d33505397d043535acdf0b5d23d8b3e6774a905c4c	https://open-images-dataset.s3.amazonaws.com/train/0bf5b23c9de52b50.jpg	
openimages-cvdf-v5-boxable:f9366a8642328353	train	e99b4c496c6b1291b75f688f84be47ccc2c7b2f2743798a6255d612ef5ac2eed	https://open-images-dataset.s3.amazonaws.com/train/f9366a8642328353.jpg	
wikimedia-commons:101362790	train	baeabd51088cbb87ee594d328d373032812c33d8b76bf8153288905dd8af6c93	https://upload.wikimedia.org/wikipedia/commons/8/88/%22Golden_Gate%2C_Guam%2C_M.I.%22%2C_circa_1915_%2848586267232%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:7f727f4a5af4ca28	train	b3f50f7c149b4ad15247014973b4303ebbc9d310d74201792adb92cd8fe4b2c3	https://open-images-dataset.s3.amazonaws.com/train/7f727f4a5af4ca28.jpg	
openimages-cvdf-v5-boxable:400d8c548f7f5100	train	44269949bedaaab71359c42bb042b80b1ddb894a03d577ddfa0c75c443fb6b44	https://open-images-dataset.s3.amazonaws.com/train/400d8c548f7f5100.jpg	
openimages-cvdf-v5-boxable:af0b83942dc49ea5	train	6653c3e92aeadc8e93c04574f3547052e4ea7e318b7306217cf51a01e113b7e2	https://open-images-dataset.s3.amazonaws.com/train/af0b83942dc49ea5.jpg	
smithsonian-open-access:ld1-1643406210907-1643406211055-0	train	655f17c07533d0eb9f444eb2ef410ea06019834633f50f9de4feec57531870e0	https://ids.si.edu/ids/download?id=NMNH-05k0198-163642-00.jpg	
openimages-cvdf-v5-boxable:f2ebb9b4c0645962	train	afc80eb8044253363dda33109ce9a3f18d8a8fbd30632692bc896834c78188c9	https://open-images-dataset.s3.amazonaws.com/train/f2ebb9b4c0645962.jpg	
openimages-cvdf-v5-boxable:6be2fa7fdc963295	train	a00f945f63728314101613812459c7d276f53b14d8ca3e8ef004e25ad9dc488b	https://open-images-dataset.s3.amazonaws.com/train/6be2fa7fdc963295.jpg	
openimages-cvdf-v5-boxable:0f9aab6a0eef81a8	train	cc36ca5c22b47f2446363f4713cc61aec586f3c1d31758fb4116c97e5d3d084a	https://open-images-dataset.s3.amazonaws.com/train/0f9aab6a0eef81a8.jpg	
openimages-cvdf-v5-boxable:d5c4cf40cb67fc9c	train	e658810b1dec2188679eab3714d1454753121937ce2af6c9cb787fa52d252562	https://open-images-dataset.s3.amazonaws.com/train/d5c4cf40cb67fc9c.jpg	
wikimedia-commons:62737219	train	6f5b78badf105cec31d50585d82034ec24133d83735bdaef13939775c9471963	https://upload.wikimedia.org/wikipedia/commons/9/9e/%22Caf%C3%A9_des_Mus%C3%A9es%22%2C_rue_de_Turenne_%2836566334433%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:9b754fd87cc8fa97	train	52070e7fe52a05d38f1a3ca2c674517858eefa3390b1161d4c056196c699db39	https://open-images-dataset.s3.amazonaws.com/train/9b754fd87cc8fa97.jpg	
openimages-cvdf-v5-boxable:a3ca5c19027b1907	train	e6302a89321d8cdcc1bbc03ef587dc7190125a727fabb0152323f97291e5d035	https://open-images-dataset.s3.amazonaws.com/train/a3ca5c19027b1907.jpg	
openimages-cvdf-v5-boxable:bf98be96c973ac3e	train	0d394c6d48f9d710d6eaa74d167a31a1450eb259da440678d1d82c3fb70738f4	https://open-images-dataset.s3.amazonaws.com/train/bf98be96c973ac3e.jpg	
openimages-cvdf-v5-boxable:bab33e6ebd99ace1	train	98a91438f99afdf921675a82cc3fddaff03fc7bfbe79c9345ba62ff155e9c77e	https://open-images-dataset.s3.amazonaws.com/train/bab33e6ebd99ace1.jpg	
smithsonian-open-access:ld1-1643381040022-1643381052814-1	train	7ba4e6937946507e898581ba22d94676959fb6df87d9e05182f3e5257f0f4694	https://ids.si.edu/ids/download?id=SAAM-1917.6.5_1.jpg	
openimages-cvdf-v5-boxable:d694cb8a3cb41e91	train	1307be6ca31261c793d6fc5cffd43c324215a3d38b62bf8fef471a4d514caaef	https://open-images-dataset.s3.amazonaws.com/train/d694cb8a3cb41e91.jpg	
openimages-cvdf-v5-boxable:9e3cb95de0b0e01a	train	edc367f8432765fb2eaa091f7b371d26a4cd72a183f4923bbbaff7d617788471	https://open-images-dataset.s3.amazonaws.com/train/9e3cb95de0b0e01a.jpg	
openimages-cvdf-v5-boxable:00a6a3f60c5bfb36	train	e56872141cb1511aaa1da2554c5f7e7a2cb6b52b3039f3e5107e09c62c957530	https://open-images-dataset.s3.amazonaws.com/train/00a6a3f60c5bfb36.jpg	
